smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
O=CC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,3.9686677,11.851349,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=CC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1,3.9496894,11.609423,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCNC(C)=O,5.8403974,-0.20622388,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COC1=CC=C(CC2=CC=CC=C2)C=C1,2.849616,6.1326604,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC1=CC=C(O)C=C1,2.3756206,4.257008,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C[PH](=O)OC1=CC=CC=C1,16.190105,-2.975761,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC(C)C,4.743557,3.1644628,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCC=O,2.5628285,7.6795616,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C(OPC2=CC=CC=C2)C=C1,5.0053806,-4.949509,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](OC1=CC=CC=C1)C1=CC=CC=C1,4.601796,-4.6818132,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=C(C)C=C1,19.427776,-5.583143,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(CN)C=C1,19.119907,-5.0614667,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(C1=CC=CC=C1)C1=CC=CC=C1,11.206488,0.9258522,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=C(C)C=C1,12.354889,11.433846,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNC,4.8596144,0.3966789,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=C(C)C=C1,19.274858,-5.415731,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C(N)=O)C=C1,19.009861,-5.0825667,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)=O,5.0939965,3.144978,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)NC,5.190278,0.6470898,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(N)=O,5.2966824,0.31885496,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(C)=CC=C1,13.143482,-10.425166,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(C)=C1,13.131461,-10.4540615,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C)=C(C)C=C1,4.4345675,29.867058,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C)C(C)=C1,4.306706,30.003283,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(NC=O)=CC=C1,20.596422,-0.47653964,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(NC=O)=C1,20.382551,-0.6131854,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(C)=CC=C1,20.458397,-0.46542686,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(C)=C1,20.38581,-0.40948611,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC(C)=CC=C1,20.476095,-0.5346872,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=CC(C)=C1,20.661867,-0.39653334,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
S,-16.668459,0.48736128,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCN,2.7814043,7.481266,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(O)=CC=C1,-10.651005,1.6665895,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(O)=C1,-10.672783,1.6593413,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C=O,7.5211983,6.4662213,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C)=C(C=O)C=C1,4.168276,29.86389,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C=O)=C(C)C=C1,4.388049,29.88697,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C)C(C=O)=C1,4.3899193,29.99713,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C=O)C(C)=C1,4.363401,29.824772,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
