C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,COC,CCN,CCNC,O=P,NC=O,CCO,CCOC,COC=O,NCC1=CC=CC=C1,CCC=O,CP,CCCC,CCNCC,CCOCC,CC1=CC=CC(C)=C1,O=PC1=CC=CC=C1,OCC1=CC=CC=C1,CPC,CC1=CC=CC=C1C,CPC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CCCNC,CCCC=O,CC1=CC=CC=C1C=O,O=CC1=CC=CC(C=O)=C1,CCCCCC,CPO,OCCO,CNCC1=CC(C)=CC=C1,O=CC1=CC=CC=C1C=O,O=CC1=CC=C(C=O)C=C1,CC1=CC=CC=C1CN,O=C1NCC2=C1C=CC=C2,CN(C)CC1=CC=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,COPC1=CC=CC=C1,C1=CC=C(C2=CC=CC=C2)C=C1,CCCNCC,CCOC1=CC=CC=C1,CPOC1=CC=CC=C1,CC1=CC=C(CN)C=C1,CCCCCNC,CNC1=CC(C)=CC=C1,CC1=CC=C(C)C(C)=C1,CC1=CC(C=O)=C(C)C=C1,CC1=CC2=C(C=C1)C(=O)NC2,CC1=CC=C(CO)C=C1,CC1=CC2=C(C=C1)CN(C)C2,CC1=CC=C2C(=O)N(C)CC2=C1,COC(=O)C1=CC=C(C)C=C1,CCNC(=O)CC,CCOCC1=CC=C(C)C=C1,CCCCCCNC(C)=O,CC1=CC(C=O)=CC(NC=O)=C1,CC(C=O)CC=O,CCCCNCCC,O=CC1=CC(C(=O)O)=CC=C1,CCOC(=O)C1=CC(C)=CC=C1,CC1=CC=C(COCCO)C=C1,CC1=CC=CC(NCC2=CC=CC=C2)=C1,CCCCCNCCCC,CCOC(=O)C1=CC(C=O)=CC=C1,CCCP,O=CC1=CC(C(=O)OCCO)=CC=C1,CCCCCCNC(=O)CC,O=CCCPC1=CC=CC=C1,C1=NC=NC=N1,CC1=CC=C(CNC2=CC(C)=CC=C2)C=C1,CCCP(=O)(OC)C1=CC=CC=C1,COP(=O)(CCC=O)C1=CC=CC=C1,[NH4+],CCCCCCNC(=O)CCCC,*P
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.333333,4.5,5.3333335,1.1666666,2.3333333,2.3333333,3.1666667,2.3333333,2.0,0.16666667,1.0,0.33333334,0.6666667,0.0,0.33333334,3.0,2.0,1.0,0.33333334,0.0,0.0,1.0,0.16666667,1.0,0.16666667,0.0,1.0,0.0,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.16666667,0.0,0.0,0.0,0.33333334,0.16666667,1.0,0.16666667,0.33333334,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.16666667,0.16666667,0.16666667,0.8333333,0.16666667,0.16666667,0.8333333,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,9.0,0.0,2.0,0.0,0.0,2.0,7.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,18.0,0.0,2.0,0.0,0.0,2.0,16.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1728425,2.0942776,3.031426,0.015712945,1.0,0.0,2.0628517,1.0,2.968574,0.0,1.0,0.0,0.0,0.03142589,0.0,1.0628518,1.015713,1.0,0.0,1.984287,0.03142589,0.0,0.0,0.015712945,0.0,0.015712945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285178,0.015712945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03142589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.297412,2.1622248,3.054075,0.027037468,1.0,0.0,2.1081498,1.0,2.945925,0.0,1.0,0.0,0.0,0.054074936,0.0,1.1081499,1.0270375,1.0,0.0,1.9729625,0.054074936,0.0,0.0,0.027037468,0.0,0.027037468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10814987,0.027037468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054074936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.118812,4.029703,6.009901,0.01980198,2.019802,0.03960396,3.009901,2.019802,3.980198,0.00990099,1.0,0.01980198,0.03960396,0.0,0.01980198,3.0,2.0,1.0,0.01980198,1.980198,0.0,1.990099,0.00990099,1.0,0.00990099,0.0,0.00990099,0.0,0.00990099,0.0,0.0,0.01980198,0.0,1.980198,0.01980198,0.00990099,0.0,0.0,0.0,0.01980198,0.00990099,0.00990099,0.00990099,0.01980198,0.00990099,0.00990099,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.01980198,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.0,0.00990099,0.0,0.0,0.0,0.0,0.00990099,0.00990099,0.0,0.01980198,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0
8.235294,4.0588236,6.019608,0.039215688,2.0392158,0.078431375,3.0196078,2.0392158,3.9607842,0.019607844,1.0,0.039215688,0.078431375,0.0,0.039215688,3.0,2.0,1.0,0.039215688,1.9607843,0.0,1.9803921,0.019607844,1.0,0.019607844,0.0,0.019607844,0.0,0.019607844,0.0,0.0,0.039215688,0.0,1.9607843,0.039215688,0.019607844,0.0,0.0,0.0,0.039215688,0.019607844,0.019607844,0.019607844,0.039215688,0.019607844,0.019607844,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,0.039215688,0.019607844,0.019607844,0.019607844,0.019607844,0.019607844,0.019607844,0.019607844,0.0,0.019607844,0.0,0.0,0.0,0.0,0.019607844,0.019607844,0.0,0.039215688,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0
12.4130335,2.0458925,9.908215,0.09178513,2.0458925,0.1376777,0.0,2.0458925,7.8164296,2.0458925,0.0,3.0458925,2.0458925,0.0,1.0458926,0.0,0.0,0.0,0.09178513,1.9082148,0.0,5.8623223,1.0,0.0,0.045892566,0.0,0.0,0.0,0.0,0.0,0.0,0.09178513,1.9541074,1.9082148,0.0,0.045892566,1.9541074,0.0,0.0,0.045892566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9541074,0.0,0.0,0.0,1.9541074,0.09178513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541074,0.0,1.0,0.09178513,0.0,1.9082148,0.0,0.0,0.0,0.09178513,1.9082148,0.0,0.0,0.0,0.9541074,0.0,0.0,0.0,0.0,0.0,0.0,0.9541074,0.0
45.2,4.05,11.95,6.0,2.0,8.0,4.0,2.0,9.9,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.85,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.333333,4.0,3.3333333,1.1666666,2.0,2.3333333,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.116279,4.418605,3.0,1.1395348,2.2790697,2.0,3.139535,2.0,0.0,0.13953489,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302326,0.0,0.0,0.9302326,0.0,0.9302326,0.0,0.0,0.0,0.0,0.0,0.0,0.9302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333333,4.047619,3.047619,1.0476191,2.047619,2.047619,3.0,2.047619,0.0,0.04761905,1.0,0.04761905,0.04761905,0.0,0.04761905,3.0,2.0,1.0,0.04761905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.95238096,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.380953,4.0,3.047619,1.0476191,2.0,2.047619,3.0,2.0,0.0,0.0952381,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285715,0.0,1.0,0.0,0.0,0.0,0.0,0.1904762,0.0,0.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.95238096,0.0,0.95238096,0.0,0.0,0.0,0.0,0.04761905,0.0952381,0.95238096,0.0,0.0,0.04761905,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.181818,4.4545455,3.8181818,1.1818181,2.090909,2.1818182,3.7272727,2.1818182,0.54545456,0.0,1.3636364,0.0,0.0,0.0,0.0,3.1818182,2.1818182,1.0,0.0,0.18181819,0.0,0.54545456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.18181819,0.0,0.0,0.09090909,0.0,1.0909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.130435,4.652174,4.173913,1.2608696,2.1304348,2.2608695,4.0434785,2.2608695,0.7826087,0.0,1.5217391,0.0,0.0,0.0,0.0,3.2608695,2.2608695,1.0,0.0,0.26086956,0.0,0.7826087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26086956,0.0,0.0,0.26086956,0.0,0.0,0.13043478,0.0,1.1304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,4.0,3.75,1.375,2.0,2.75,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,1.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.625,0.0,0.0,0.625,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.761905,4.095238,4.1904764,1.0952381,2.0952382,2.1904762,3.0,2.0952382,1.0,0.04761905,1.0,0.0952381,0.1904762,0.0,0.0952381,3.0,2.0,1.0,0.0952381,0.0,0.0,0.0,0.04761905,1.0,0.0952381,0.0,1.0,0.0,0.04761905,0.0,0.0,0.14285715,0.0,0.0,0.0952381,0.04761905,0.0,0.0,0.0,0.0952381,0.04761905,0.95238096,0.04761905,0.0952381,0.04761905,0.04761905,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.1904762,0.04761905,0.04761905,0.04761905,0.95238096,0.04761905,0.04761905,0.95238096,0.0,0.95238096,0.0,0.1904762,0.0,0.0,0.04761905,0.04761905,0.0,0.1904762,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0
12.454545,4.181818,4.3636365,1.1818181,2.1818182,2.3636363,3.0,2.1818182,1.0,0.09090909,1.0,0.18181819,0.36363637,0.0,0.18181819,3.0,2.0,1.0,0.18181819,0.0,0.0,0.0,0.09090909,1.0,0.18181819,0.0,1.0,0.0,0.09090909,0.0,0.0,0.27272728,0.0,0.0,0.18181819,0.09090909,0.0,0.0,0.0,0.18181819,0.09090909,0.90909094,0.09090909,0.18181819,0.09090909,0.09090909,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.36363637,0.09090909,0.09090909,0.09090909,0.90909094,0.09090909,0.09090909,0.90909094,0.0,0.90909094,0.0,0.36363637,0.0,0.0,0.09090909,0.09090909,0.0,0.36363637,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0
11.727273,4.181818,4.181818,1.0909091,2.1818182,2.1818182,3.0,2.1818182,1.0,0.09090909,1.0,0.18181819,0.36363637,0.0,0.18181819,3.0,2.0,1.0,0.18181819,0.0,0.0,0.0,0.09090909,1.0,0.09090909,0.0,1.0,0.0,0.09090909,0.0,0.0,0.18181819,0.0,0.0,0.18181819,0.09090909,0.0,0.0,0.0,0.0,0.09090909,0.90909094,0.09090909,0.18181819,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363637,0.0,0.0,0.0,0.90909094,0.0,0.0,0.90909094,0.0,0.90909094,0.0,0.36363637,0.0,0.0,0.09090909,0.09090909,0.0,0.36363637,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.727273,4.0,4.181818,1.0909091,2.0,2.1818182,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909,0.0,1.0,0.0,0.09090909,0.0,0.0,0.09090909,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.09090909,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.09090909,0.0,0.90909094,0.0,0.0,0.90909094,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0149255,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0049751243,0.0,3.0,2.0,1.0,0.0,0.0,0.0049751243,0.0,0.0,1.0,0.0049751243,0.0049751243,1.0,0.0,0.0,0.0,0.0,0.0099502485,0.0,0.0,0.0,0.0049751243,0.0,0.0099502485,1.0,0.0,0.0,0.99502486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99502486,0.0,0.0,0.99502486,0.0,0.99502486,0.0,0.0,0.0,0.0,0.0049751243,0.0049751243,0.99502486,0.0,0.0,0.0049751243,0.0,0.0049751243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.137828,4.4827714,4.0344567,1.5172285,2.0,3.034457,3.4827716,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4827716,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5172284,0.0,1.4827715,0.0,0.5172284,0.0,0.0,0.5172284,0.0,0.0,1.0344568,0.0,0.0,0.0,1.0,0.0,0.5172284,0.48277158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172284,0.5172284,0.0,0.96554315,0.0,0.0,0.48277158,0.0,0.48277158,0.0,0.0,0.0,0.0,0.0,0.5172284,0.48277158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
