DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,mix_content3,mix_smiles3,mix_wt3,mix_mol3,mix_content4,mix_smiles4,mix_wt4,mix_mol4,UL-94
10.1016/j.cej.2023.144983,copolymer,,PA 6-co-DPA1c,[Fr]C(CCCCCNC(C1=CC(C(NCCCCCC([Rb])=O)=O)=CC(NP(C2=CC=CC=C2)(C3=CC=CC=C3)=O)=C1)=O)=O,[Rb]NCCCCCC([Fr])=O,[Rb]C(CCCCCNC(C1=CC(NP(C2=CC=CC=C2)(C3=CC=CC=C3)=O)=CC(C([Fr])=O)=C1)=O)=O,PA6,,100,NCCCCCC(O)=O,DPA,,1,,,,,,,,,,,,,,,,,non-V-0
10.1021/acsapm.3c00444,homopolymer,,PC,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OC([Fr])=O)C,PC,,100,,,,0,,,,,,,,,,,,,,,,,non-V-0
10.1007/BF03219026,copolymer,,FR-PBT-5.5,O=C([Fr])C1=CC=C(C=C1)C(OCCCCOC(C(CP2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)CC(OCCCCO[Rb])=O)=O)=O,O=C(C1=CC=C(C(OCCCCO[Rb])=O)C=C1)[Fr],O=C(CC(CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])=O)OCCCCO[Rb],PBT,,94.5,,DOP-MBDA,,5.5,,,,,,,,,,,,,,,,,non-V-0
10.1007/BF03219026,copolymer,,FR-PBT-8,O=C([Fr])C1=CC=C(C=C1)C(OCCCCOC(C(CP2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)CC(OCCCCO[Rb])=O)=O)=O,O=C(C1=CC=C(C(OCCCCO[Rb])=O)C=C1)[Fr],O=C(CC(CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])=O)OCCCCO[Rb],PBT,,92,,DOP-MBDA,,8,,,,,,,,,,,,,,,,,non-V-0
10.1002/app.43538,copolymer,,PA66-NENP1,O=C(NCCCCCCN[Rb])CCCCC(NCCCCCCNC(C1=CC=C(C=C1)N(C(CCP(N([H])C2=CC=C(C([Fr])=O)C=C2)(C3=CC=CC=C3)=O)=O)[H])=O)=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],[H]N(C(CCP(N(C1=CC=C(C=C1)C([Fr])=O)[H])(C2=CC=CC=C2)=O)=O)C(C=C3)=CC=C3C(NCCCCCCN[Rb])=O,PA66,99,,,NENP,1,,,,,,,,,,,,,,,,,,non-V-0
10.1002/fam.2385,copolymer,,PA66-PDPPD1,O=C(NCCCCCCNC(CCCCC(NC1=CC=C(C=C1)NP(NC2=CC=C(C=C2)P(NC3=CC=C(C=C3)P(NC4=CC=C(C=C4)P(NC5=CC=C(C=C5)P(NC6=CC=C(C=C6)N[Rb])(C7=CC=CC=C7)=O)(C8=CC=CC=C8)=O)(C9=CC=CC=C9)=O)(C%10=CC=CC=C%10)=O)(C%11=CC=CC=C%11)=O)=O)=O)CCCCC([Fr])=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],O=C(NC1=CC=C(NP(NC2=CC=C(P(NC3=CC=C(P(NC4=CC=C(P(NC5=CC=C(P(NC6=CC=C(N[Rb])C=C6)(C7=CC=CC=C7)=O)C=C5)(C8=CC=CC=C8)=O)C=C4)(C9=CC=CC=C9)=O)C=C3)(C%10=CC=CC=C%10)=O)C=C2)(C%11=CC=CC=C%11)=O)C=C1)CCCCC([Fr])=O,PA66,98.5,,,PDPPD,1.5,,,,,,,,,,,,,,,,,,non-V-0
10.1002/marc.201700451,copolymer,,P(ET-co-P)20,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC=C(C#CC3=CC=CC=C3)C=C2C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,,PET,,100,,,,,PEPE,O=C(C1=CC=C(C=C1C(OCCO[Rb])=O)C#CC2=CC=CC=C2)[Fr],,20,,,,,,,,,,,,,non-V-0
10.1002/marc.201700451,copolymer,,P(ET-co-P)40,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC=C(C#CC3=CC=CC=C3)C=C2C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,,PET,,100,,,,,PEPE,O=C(C1=CC=C(C=C1C(OCCO[Rb])=O)C#CC2=CC=CC=C2)[Fr],,40,,,,,,,,,,,,,non-V-0
10.1016/j.eurpolymj.2022.111174,copolymer,,MH-PPOA3-co-PET,O=C(C1=CC=C(C=C1)C(OP(O[Mg]OP([Fr])(C2=CC=CC=C2)=O)(C3=CC=CC=C3)=O)=O)OCCO[Rb],O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,,PET,100,,,,,,MH-PPOA,O=P(O[Mg]OP([Fr])(C1=CC=CC=C1)=O)(C2=CC=CC=C2)O[Rb],3,,,,,,,,,,,,,,non-V-0
10.1007/s10924-022-02466-6,copolymer,,PA56,O=C(CCCCC(=O)NCCCCCNC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)[Fr])NCCCCCN[Rb],O=C(CCCCC(NCCCCCN[Rb])=O)[Fr],,PA56,,100,,,,,,O=C(NCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,0,,,,,,,,,,,,,non-V-0
10.1007/s10924-022-02466-6,copolymer,,PA56-0.5DDP,O=C(CCCCC(=O)NCCCCCNC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)[Fr])NCCCCCN[Rb],O=C(CCCCC(NCCCCCN[Rb])=O)[Fr],,PA56,,100,,,,,,O=C(NCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,0.5,,,,,,,,,,,,,non-V-0
10.1007/s10924-022-02466-6,copolymer,,PA56-0.7DDP,O=C(CCCCC(=O)NCCCCCNC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)[Fr])NCCCCCN[Rb],O=C(CCCCC(NCCCCCN[Rb])=O)[Fr],,PA56,,100,,,,,,O=C(NCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,,0.7,,,,,,,,,,,,,non-V-0
10.1002/pat.4784,copolymer,,PMMA-co-BDPA-10,COC(=O)C(C)([Fr])CC(C[Rb])C(=O)OC(C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC(C(OC)=O)([Fr])C[Rb],,PMMA,90,,,,,,BDPA,O=C(OC(C1=CC=C(C=C1)OP(OC2=CC=CC=C2)(OC3=CC=CC=C3)=O)C4=CC=C(C=C4)OP(OC5=CC=CC=C5)(OC6=CC=CC=C6)=O)C([Fr])C[Rb],10,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2018.05.010,copolymer,,PHFC7.5,O=C(OCCCCCCOC(C1=CC=C(O1)C([Fr])=O)=O)CCP(OCCCCCCO[Rb])(C2=CC=CC=C2)=O,O=C([Fr])CCP(OCCCCCCO[Rb])(C1=CC=CC=C1)=O,,HFH,,100,,,,,HCH,O=C([Fr])C1=CC=C(O1)C(OCCCCCCO[Rb])=O,,7.5,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2018.05.010,copolymer,,PHFC10,O=C(OCCCCCCOC(C1=CC=C(O1)C([Fr])=O)=O)CCP(OCCCCCCO[Rb])(C2=CC=CC=C2)=O,O=C([Fr])CCP(OCCCCCCO[Rb])(C1=CC=CC=C1)=O,,HFH,,100,,,,,HCH,O=C([Fr])C1=CC=C(O1)C(OCCCCCCO[Rb])=O,,10,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT5/0,O=C(CCP(=O)(OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)C1=CC=CC=C1)OCCO[Rb],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,95,,,,,,HPPA,O=C(OCCO[Rb])CCP([Fr])(C1=CC=CC=C1)=O,5,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2020.109310,composite,,PENT0/10,CC(C)(CO[Rb])COC(=O)C1=CC=C(C(=O)OCCOC(=O)C2=CC=C(C(=O)[Fr])C=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,90,,,,,,HPPA,CC(CO[Rb])(COC(C1=CC=C(C=C1)C([Fr])=O)=O)C,10,,,,,,,,,,,,,,non-V-0
10.1016/j.cej.2017.12.047,copolymer,,BA5PET,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(/N=C/C3=CC=CC=C3)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,BA,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(/N=C/C2=CC=CC=C2)=C1,,3.9,,,,,,,,,,,,,non-V-0
10.1039/C9TA04187G,copolymer,,P(ET-co-PN)5,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(N3C(=O)C4=CC=C(C#CC5=CC=CC=C5)C=C4C3=O)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,PEPN,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(N2C(=O)C3=CC=C(C#CC4=CC=CC=C4)C=C3C2=O)=C1,,5,,,,,,,,,,,,,non-V-0
10.1039/C9TA04187G,copolymer,,P(ET-co-PN)10,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(N3C(=O)C4=CC=C(C#CC5=CC=CC=C5)C=C4C3=O)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,PEPN,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(N2C(=O)C3=CC=C(C#CC4=CC=CC=C4)C=C3C2=O)=C1,,10,,,,,,,,,,,,,non-V-0
10.1016/j.compositesb.2021.109109,copolymer,,PET-co-pHPI5,O=C(OCCOC(C(C=C1)=CC=C1C([Fr])=O)=O)C2=CC(O)=C(C=C2)N3C(C4=CC=C(C=C4C3=O)C(OCCO[Rb])=O)=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,4-HPIM,O=C([Fr])C1=CC(O)=C(N2C(=O)C3=CC=C(C(=O)OCCO[Rb])C=C3C2=O)C=C1,,5,,,,,,,,,,,,,non-V-0
10.1016/j.compositesb.2021.109109,copolymer,,PET-co-pHPI10,O=C(OCCOC(C(C=C1)=CC=C1C([Fr])=O)=O)C2=CC(O)=C(C=C2)N3C(C4=CC=C(C=C4C3=O)C(OCCO[Rb])=O)=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,4-HPIM,O=C([Fr])C1=CC(O)=C(N2C(=O)C3=CC=C(C(=O)OCCO[Rb])C=C3C2=O)C=C1,,10,,,,,,,,,,,,,non-V-0
10.1016/j.cej.2021.132121,copolymer,,PETM2-K,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)OCCOC(C2=CC=C3N=C(C4=CC(C5=NC6=C(C=C(C=C6)C([Fr])=O)N5)=CC(S(=O)([O-])=O)=C4)NC3=C2)=O.[K+],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,MS-K,O=C(OCCO[Rb])C1=CC=C2N=C(C3=CC(C4=NC5=C(C=C(C=C5)C([Fr])=O)N4)=CC(S(=O)([O-])=O)=C3)NC2=C1.[K+],,2,,,,,,,,,,,,,non-V-0
10.1016/j.cej.2021.132121,copolymer,,PETM24-K,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)OCCOC(C2=CC=C3N=C(C4=CC(C5=NC6=C(C=C(C=C6)C([Fr])=O)N5)=CC(S(=O)([O-])=O)=C4)NC3=C2)=O.[K+],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,MS-K,O=C(OCCO[Rb])C1=CC=C2N=C(C3=CC(C4=NC5=C(C=C(C=C5)C([Fr])=O)N4)=CC(S(=O)([O-])=O)=C3)NC2=C1.[K+],,3.7,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2018.07.017,copolymer,,P(ET-co-BP)5,O=C(OCCON(C(C1=C2)=O)C(C1=CC=C2C(C=C3)=CC4=C3C(N(OCCOC(C(C=C5)=CC=C5C([Fr])=O)=O)C4=O)=O)=O)C6=CC=C(C=C6)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,BPDI,O=C([Fr])C1=CC=C(C=C1)C(OCCON2C(C3=C(C2=O)C=C(C=C3)C4=CC=C5C(N(OCCO[Rb])C(C5=C4)=O)=O)=O)=O,,4.7,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2018.07.017,copolymer,,P(ET-co-BP)10,O=C(OCCON(C(C1=C2)=O)C(C1=CC=C2C(C=C3)=CC4=C3C(N(OCCOC(C(C=C5)=CC=C5C([Fr])=O)=O)C4=O)=O)=O)C6=CC=C(C=C6)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,BPDI,O=C([Fr])C1=CC=C(C=C1)C(OCCON2C(C3=C(C2=O)C=C(C=C3)C4=CC=C5C(N(OCCO[Rb])C(C5=C4)=O)=O)=O)=O,,9.3,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2018.07.017,copolymer,,P(ET-co-BP)15,O=C(OCCON(C(C1=C2)=O)C(C1=CC=C2C(C=C3)=CC4=C3C(N(OCCOC(C(C=C5)=CC=C5C([Fr])=O)=O)C4=O)=O)=O)C6=CC=C(C=C6)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PET,,100,,,,,BPDI,O=C([Fr])C1=CC=C(C=C1)C(OCCON2C(C3=C(C2=O)C=C(C=C3)C4=CC=C5C(N(OCCO[Rb])C(C5=C4)=O)=O)=O)=O,,14.8,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2015.11.003,composite,,PBT/CPBA20%,O=C(OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OP([Fr])(C3=CC=CC=C3)=O)C)C4=CC=C(C=C4)C(OCCCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCCCO[Rb])=O,,PBT,80,,,,,,CPBA,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OP([Fr])(C3=CC=CC=C3)=O)C,20,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2023.110388,copolymer,,PC,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,,PC,100,,,,,,NSD,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,0,,,,,,,,,,,,,,non-V-0
10.1016/j.polymer.2021.123430,copolymer,,PTT-co-HPI20,O=C(OCCCOC(C1=CC(N(C(C2=C3)=O)C(C2=CC=C3C([Fr])=O)=O)=C(C=C1)O)=O)C4=CC=C(C=C4)C(OCCCO[Rb])=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,,PTT,,100,,,,,HPIM,[Fr]C(C1=CC=C2C(N(C(C2=C1)=O)C3=C(C=CC(C(OCCCO[Rb])=O)=C3)O)=O)=O,,20,,,,,,,,,,,,,non-V-0
10.1016/j.polymer.2018.08.004,copolymer,,CBAA5PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=C(C=CC=C2)C#N)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,,PET,,100,,,,,CBAA,[Rb]OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=C(C=CC=C2)C#N)=C1)=O,,3.6,,,,,,,,,,,,,non-V-0
10.1016/j.eurpolymj.2020.110230,copolymer,,NBA5PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,,PET,,100,,,,,NBA,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],,3.6,,,,,,,,,,,,,non-V-0
10.1016/j.polymer.2024.126780,copolymer,,PA6-co-HPI10,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C(NCCCCCC([Rb])=O)=O)=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,,PA6,,100,,,,,HPI,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C([Rb])=O)=O)=O)=O,,5.1,,,,,,,,,,,,,non-V-0
10.1016/j.polymer.2024.126780,copolymer,,PA6-co-HPI15,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C(NCCCCCC([Rb])=O)=O)=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,,PA6,,100,,,,,HPI,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C([Rb])=O)=O)=O)=O,,10.5,,,,,,,,,,,,,non-V-0
10.1039/C6RA17108G,copolymer,,PA-2,[Rb]NCCCCCNC(CCCCC(NCCCCCNC(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)=O)=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,,PA,97.5,,,,,,DDPDA,O=C(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)NCCCCCN[Rb],2.5,,,,,,,,,,,,,,non-V-0
10.1039/C6RA17108G,copolymer,,PA-3,[Rb]NCCCCCNC(CCCCC(NCCCCCNC(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)=O)=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,,PA,95,,,,,,DDPDA,O=C(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)NCCCCCN[Rb],5,,,,,,,,,,,,,,non-V-0
10.1039/C6RA17108G,copolymer,,PA-4,[Rb]NCCCCCNC(CCCCC(NCCCCCNC(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)=O)=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,,PA,92.5,,,,,,DDPDA,O=C(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)NCCCCCN[Rb],7.5,,,,,,,,,,,,,,non-V-0
10.1039/C7RA13228J,copolymer,,PA6,[Rb]NCCCCCC([Fr])=O,[Rb]NCCCCCC([Fr])=O,,PA6,100,,,,,,DDP salt,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,0,,,,,,,,,,,,,,non-V-0
10.1039/C7RA13228J,composite,,FRPA6-2,[Rb]NCCCCCC(NCCCCCCCCCCNC(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,,PA6,98,,,,,,DDP salt,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,2,,,,,,,,,,,,,,non-V-0
10.1039/C7RA13228J,copolymer,,FRPA6-3,[Rb]NCCCCCC(NCCCCCCCCCCNC(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,97,,,DDP salt,3,,,,,,,,,,,,,,,,,,non-V-0
10.1002/marc.202200644,copolymer,,PA1210,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,[Rb]NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O,PA1210,,100,,CDS,,0,,,,,,,,,,,,,,,,,non-V-0
10.1002/marc.202200644,copolymer,,FRPA-3,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC(NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O)=O)=O,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,[Rb]NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O,PA1210,,97,,CDS,,3,,,,,,,,,,,,,,,,,non-V-0
10.1002/pat.4206,copolymer,,FRPA66-2,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C(NCCCCCCNC(CCCCC([Fr])=O)=O)=O)NCCCCCCN[Rb],[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA66,98,,,DDP-HMDA,2,,,,,,,,,,,,,,,,,,non-V-0
10.1002/pat.4206,copolymer,,FRPA66-3,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C(NCCCCCCNC(CCCCC([Fr])=O)=O)=O)NCCCCCCN[Rb],[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA66,97,,,DDP-HMDA,3,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2023.110416,copolymer,,PA1010-co-PDB2,O=C(C1=CC=C(C=C1)OC2=NC(OC3=CC=C(C=C3)C(NCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O)=O)=NC(NC4CC(C)(NC(C)(C4)C)C)=N2)NCCCCCCCCCC[Rb],[Rb]NCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,O=C(C1=CC=C(C=C1)OC2=NC(OC3=CC=C(C=C3)C([Fr])=O)=NC(NC4CC(C)(NC(C)(C4)C)C)=N2)NCCCCCCCCCC[Rb],PA1010,98,,,PDB,2,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymdegradstab.2023.110416,copolymer,,PA1010-co-PDB4,O=C(C1=CC=C(C=C1)OC2=NC(OC3=CC=C(C=C3)C(NCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O)=O)=NC(NC4CC(C)(NC(C)(C4)C)C)=N2)NCCCCCCCCCC[Rb],[Rb]NCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,O=C(C1=CC=C(C=C1)OC2=NC(OC3=CC=C(C=C3)C([Fr])=O)=NC(NC4CC(C)(NC(C)(C4)C)C)=N2)NCCCCCCCCCC[Rb],PA1010,96,,,PDB,4,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymer.2014.03.044,copolymer,,P(ET-co-P)20,O=C(O[Rb])C1=CC=C(C(OCCOC(C2=C(C(OCCO[Fr])=O)C=C(C#CC3=CC=CC=C3)C=C2)=O)=O)C=C1,O=C(O[Rb])C1=CC=C(C(OCCO[Fr])=O)C=C1,O=C([Rb])C1=C(C(OCCO[Fr])=O)C=C(C#CC2=CC=CC=C2)C=C1,PET,80,,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,PEPE,20,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.polymer.2014.03.044,copolymer,,P(ET-co-P)40,O=C(O[Rb])C1=CC=C(C(OCCOC(C2=C(C(OCCO[Fr])=O)C=C(C#CC3=CC=CC=C3)C=C2)=O)=O)C=C1,O=C(O[Rb])C1=CC=C(C(OCCO[Fr])=O)C=C1,O=C([Rb])C1=C(C(OCCO[Fr])=O)C=C(C#CC2=CC=CC=C2)C=C1,PET,60,,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,PEPE,40,,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,98,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,TLCP,,2,,,,,,,,,,,,,,,,,non-V-0
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,95,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,TLCP,,5,,,,,,,,,,,,,,,,,non-V-0
10.1039/C5RA11390C,copolymer,,PBSH-1%,O=P(O[Fr])(CCC(OCCCCOC(CCC(OCCCCO[Rb])=O)=O)=O)C1=CC=CC=C1,O=C([Fr])CCC(OCCCCO[Rb])=O,O=P(O[Fr])(CCC(OCCCCO[Rb])=O)C1=CC=CC=C1,PBS,,99,OCCCCOC(CCC(O)=O)=O,HPPPA,,1,,,,,,,,,,,,,,,,,non-V-0
10.1039/C5RA11390C,copolymer,,PBSH-2%,O=P(O[Fr])(CCC(OCCCCOC(CCC(OCCCCO[Rb])=O)=O)=O)C1=CC=CC=C1,O=C([Fr])CCC(OCCCCO[Rb])=O,O=P(O[Fr])(CCC(OCCCCO[Rb])=O)C1=CC=CC=C1,PBS,,98,OCCCCOC(CCC(O)=O)=O,HPPPA,,2,,,,,,,,,,,,,,,,,non-V-0
