combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
237,0.03,0.05,50,0.9,49,0.8193386424141155
238,0.03,0.05,50,0.95,67,0.8312689399303294
239,0.03,0.05,50,0.98,94,0.8361244654337421
240,0.03,0.05,60,0.8,25,0.8056870238466113
241,0.03,0.05,60,0.85,33,0.8341288694100655
242,0.03,0.05,60,0.9,43,0.8208487035883202
243,0.03,0.05,60,0.95,61,0.8373929097397264
244,0.03,0.05,60,0.98,80,0.8415260627602027
245,0.03,0.05,70,0.8,23,0.8073083349854144
246,0.03,0.05,70,0.85,27,0.8186087470616557
247,0.03,0.05,70,0.9,38,0.8220921011640092
248,0.03,0.05,70,0.95,52,0.8416919199071058
249,0.03,0.05,70,0.98,66,0.8405502138265032
250,0.05,0.001,30,0.8,59,0.8423872100597581
251,0.05,0.001,30,0.85,73,0.8456289472938912
252,0.05,0.001,30,0.9,91,0.8339056614460902
253,0.05,0.001,30,0.95,138,0.8360295887734006
254,0.05,0.001,30,0.98,195,0.8404787908182051
255,0.05,0.001,40,0.8,57,0.8439873686595485
256,0.05,0.001,40,0.85,70,0.8390728992608117
257,0.05,0.001,40,0.9,87,0.8322652333682632
258,0.05,0.001,40,0.95,134,0.8427396343708402
259,0.05,0.001,40,0.98,185,0.8350098416834235
260,0.05,0.001,50,0.8,52,0.846010489535246
261,0.05,0.001,50,0.85,63,0.8390697131043078
262,0.05,0.001,50,0.9,78,0.8306634816902205
263,0.05,0.001,50,0.95,121,0.8410637160497323
264,0.05,0.001,50,0.98,165,0.8411908967968506
265,0.05,0.001,60,0.8,46,0.8411108003625138
266,0.05,0.001,60,0.85,55,0.8429023053612393
267,0.05,0.001,60,0.9,66,0.8379878359625025
268,0.05,0.001,60,0.95,105,0.8465474454105186
269,0.05,0.001,60,0.98,143,0.8428763735874707
270,0.05,0.001,70,0.8,39,0.8365738020051545
271,0.05,0.001,70,0.85,47,0.8429700996912967
272,0.05,0.001,70,0.9,58,0.8383800872298849
273,0.05,0.001,70,0.95,86,0.8453372369650797
274,0.05,0.001,70,0.98,115,0.8503809227109235
275,0.05,0.005,30,0.8,42,0.8269487772239372
276,0.05,0.005,30,0.85,58,0.8309747514797927
277,0.05,0.005,30,0.9,71,0.835275354725424
278,0.05,0.005,30,0.95,118,0.8376991347815004
279,0.05,0.005,30,0.98,168,0.8412625853181908
280,0.05,0.005,40,0.8,41,0.8287869240137076
281,0.05,0.005,40,0.85,54,0.8316436673369395
282,0.05,0.005,40,0.9,65,0.8287694001529354
283,0.05,0.005,40,0.95,110,0.8401204367158515
284,0.05,0.005,40,0.98,151,0.8423066711036846
285,0.05,0.005,50,0.8,40,0.8299773074853437
286,0.05,0.005,50,0.85,50,0.8270875520405563
287,0.05,0.005,50,0.9,62,0.8330756676767963
288,0.05,0.005,50,0.95,97,0.839607377014359
289,0.05,0.005,50,0.98,131,0.8329623821122094
290,0.05,0.005,60,0.8,37,0.8302651236228724
291,0.05,0.005,60,0.85,46,0.8399813963861906
292,0.05,0.005,60,0.9,59,0.8350241793876915
293,0.05,0.005,60,0.95,86,0.8375121250955846
294,0.05,0.005,60,0.98,117,0.840523131496219
295,0.05,0.005,70,0.8,32,0.83458643688578
296,0.05,0.005,70,0.85,40,0.8463294592030361
297,0.05,0.005,70,0.9,51,0.8419917726358719
298,0.05,0.005,70,0.95,74,0.8362819146676486
299,0.05,0.005,70,0.98,98,0.8382165311960122
300,0.05,0.01,30,0.8,43,0.8311078620181824
301,0.05,0.01,30,0.85,56,0.8232104420969157
302,0.05,0.01,30,0.9,70,0.8376281542949389
303,0.05,0.01,30,0.95,109,0.8288945453000652
304,0.05,0.01,30,0.98,156,0.8320877821518593
305,0.05,0.01,40,0.8,40,0.8291234175422698
306,0.05,0.01,40,0.85,52,0.8327000552267126
307,0.05,0.01,40,0.9,66,0.8355153785153926
308,0.05,0.01,40,0.95,102,0.8382524639610299
309,0.05,0.01,40,0.98,145,0.838630377524144
310,0.05,0.01,50,0.8,35,0.828581682432241
311,0.05,0.01,50,0.85,45,0.8415699609164802
312,0.05,0.01,50,0.9,58,0.8363405930499306
313,0.05,0.01,50,0.95,90,0.8354603288113512
314,0.05,0.01,50,0.98,127,0.8411569996318221
315,0.05,0.01,60,0.8,32,0.8259872659945057
316,0.05,0.01,60,0.85,40,0.843387840210711
317,0.05,0.01,60,0.9,55,0.8397011031181851
318,0.05,0.01,60,0.95,80,0.8390178495567703
319,0.05,0.01,60,0.98,110,0.8436947732872639
320,0.05,0.01,70,0.8,28,0.8278856842448101
321,0.05,0.01,70,0.85,37,0.8229776756634287
322,0.05,0.01,70,0.9,48,0.8393559361635845
323,0.05,0.01,70,0.95,74,0.8478820909683084
324,0.05,0.01,70,0.98,98,0.845750198249738
325,0.05,0.02,30,0.8,39,0.8070882246735959
326,0.05,0.02,30,0.85,53,0.8184085502279872
327,0.05,0.02,30,0.9,69,0.822328496275737
328,0.05,0.02,30,0.95,107,0.8368172774646689
329,0.05,0.02,30,0.98,150,0.8397700480047581
330,0.05,0.02,40,0.8,39,0.8111763289812796
331,0.05,0.02,40,0.85,51,0.8214127417938769
332,0.05,0.02,40,0.9,67,0.822156266815826
333,0.05,0.02,40,0.95,100,0.8336567872213884
334,0.05,0.02,40,0.98,137,0.8379366804497437
335,0.05,0.02,50,0.8,33,0.8206107153983403
336,0.05,0.02,50,0.85,41,0.8208418887535756
337,0.05,0.02,50,0.9,59,0.8262348126539976
338,0.05,0.02,50,0.95,84,0.8270463975190461
339,0.05,0.02,50,0.98,119,0.8292760875414201
340,0.05,0.02,60,0.8,29,0.816930793140559
341,0.05,0.02,60,0.85,36,0.8240546850661306
342,0.05,0.02,60,0.9,48,0.8216963097227336
343,0.05,0.02,60,0.95,71,0.8307395069245802
344,0.05,0.02,60,0.98,101,0.8374459238437792
345,0.05,0.02,70,0.8,28,0.8152919581409839
346,0.05,0.02,70,0.85,36,0.8365019364751196
347,0.05,0.02,70,0.9,47,0.8410760181540116
348,0.05,0.02,70,0.95,64,0.8376038155994223
349,0.05,0.02,70,0.98,84,0.8395866669970828
350,0.05,0.05,30,0.8,33,0.8044770809142145
351,0.05,0.05,30,0.85,43,0.816341973717749
352,0.05,0.05,30,0.9,54,0.8239111310147555
353,0.05,0.05,30,0.95,82,0.8470473179642584
354,0.05,0.05,30,0.98,112,0.8381814834744683
355,0.05,0.05,40,0.8,30,0.8007441445523804
356,0.05,0.05,40,0.85,40,0.8158508630943953
357,0.05,0.05,40,0.9,50,0.8194821964654903
358,0.05,0.05,40,0.95,73,0.8458801226316236
359,0.05,0.05,40,0.98,98,0.8427435285621231
360,0.05,0.05,50,0.8,27,0.8053007023705006
361,0.05,0.05,50,0.85,35,0.8284608739981307
362,0.05,0.05,50,0.9,45,0.8191891585714689
363,0.05,0.05,50,0.95,64,0.8422484352431393
364,0.05,0.05,50,0.98,84,0.83442943017361
365,0.05,0.05,60,0.8,24,0.8107785019400152
366,0.05,0.05,60,0.85,30,0.8259326588122008
367,0.05,0.05,60,0.9,42,0.8251832039989804
368,0.05,0.05,60,0.95,55,0.8464669064544452
369,0.05,0.05,60,0.98,75,0.8427355631708628
370,0.05,0.05,70,0.8,20,0.7986480960944802
371,0.05,0.05,70,0.85,27,0.8194690093177377
372,0.05,0.05,70,0.9,35,0.8240362761618849
373,0.05,0.05,70,0.95,45,0.8432374713245915
374,0.05,0.05,70,0.98,59,0.8412318743096661
375,0.08,0.001,30,0.8,36,0.8379896945537965
376,0.08,0.001,30,0.85,47,0.8428345110311819
377,0.08,0.001,30,0.9,58,0.8330422130335042
378,0.08,0.001,30,0.95,92,0.8363804200062308
379,0.08,0.001,30,0.98,142,0.838443810359965
380,0.08,0.001,40,0.8,35,0.8379371229714803
381,0.08,0.001,40,0.85,45,0.842409513155286
382,0.08,0.001,40,0.9,54,0.8359902043388372
383,0.08,0.001,40,0.95,89,0.8435680350618823
384,0.08,0.001,40,0.98,132,0.8397852707524993
385,0.08,0.001,50,0.8,33,0.8322117767424736
386,0.08,0.001,50,0.85,42,0.8425371364241411
387,0.08,0.001,50,0.9,51,0.8468966835650967
388,0.08,0.001,50,0.95,82,0.8518805403721432
389,0.08,0.001,50,0.98,114,0.8481102551757342
390,0.08,0.001,60,0.8,32,0.8286247840493924
391,0.08,0.001,60,0.85,38,0.8491391182134865
392,0.08,0.001,60,0.9,48,0.837569210399615
393,0.08,0.001,60,0.95,72,0.8466671032881136
394,0.08,0.001,60,0.98,98,0.8461528930301057
395,0.08,0.001,70,0.8,26,0.8284792829023762
396,0.08,0.001,70,0.85,32,0.8494066668554761
397,0.08,0.001,70,0.9,42,0.8523717394998442
398,0.08,0.001,70,0.95,61,0.851013905803053
