DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,Tg,source_record_id,source_row_index,base_mass,base_moles,composition_mode,review_reason,exclusion_reason,mutual_exclusivity_check,co_n_components,co_source_fields,copolymer_amount_basis,co_component_molecular_weights,copolymer_component_molecular_weights,co_component_moles,copolymer_component_moles,co_mole_fractions,copolymer_mole_fractions,co_component_masses,co_conversions,copolymer_conversions,co_zero_components_ignored,blend_source_fields,blend_amount_basis,blend_component_masses,blend_weight_fractions,blend_component_moles,blend_mole_fractions,blend_component_molecular_weights,blend_conversions,blend_zero_components_ignored,composition_rule_version,molecular_weight_method,rdkit_version,co_content_labels,mix_content_labels,composition_valid
10.1080/10601325.2020.1736944,homopolymer,,,,[H]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C(=O)C(C2=O)[H],,,,100.0,,,,0.0,,,,,144.0577487,d83ce975044db53177ad9808cd90c6aa05086244dc5390a93a68b6cf3a78d779,30,93020.8213486,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[930.2082134860001],[930.2082134860001],[100.0],[100.0],[1.0],[1.0],[93020.8213486],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[93020.8213486],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/10601325.2020.1736944,homopolymer,,,,[H]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)[H],,,,100.0,,,,0.0,,,,,144.3324195,4f411f55402216c76527869f7272384766558595a2ece672e451b7dcaaf702e2,31,78121.3043134,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[781.213043134],[781.213043134],[100.0],[100.0],[1.0],[1.0],[78121.3043134],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[78121.3043134],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/10601325.2020.1736944,homopolymer,,,,[H]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1ccc2c(c1)C(=O)C(C2=O)[H],,,,100.0,,,,0.0,,,,,144.2637518,1b4c2a2b51ac699e695c4706acdcb20ac304185d6417e94fe130c23d302b4647,32,88823.89235340002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[888.2389235340002],[888.2389235340002],[100.0],[100.0],[1.0],[1.0],[88823.89235340002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[88823.89235340002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/10601325.2020.1736944,homopolymer,,,,[H]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc2c(c1)C(=O)C(C2=O)[H],,,,100.0,,,,0.0,,,,,144.1264164,b075163e46b5cdaa0991db1336ff21f262afdf423001839a3a209d244b320b9a,33,79621.27087860001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[796.2127087860001],[796.2127087860001],[100.0],[100.0],[1.0],[1.0],[79621.27087860001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[79621.27087860001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/10601325.2020.1736944,homopolymer,,,,[H]c1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Sc1ccc2c(c1)C(=O)C(C2=O)[H],,,,100.0,,,,0.0,,,,,144.1950841,bed02ae904be46d8c868691d0c587b9ddf7fd0206a404db5feaf9cbc73fd509a,34,81218.98651660001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[812.1898651660001],[812.1898651660001],[100.0],[100.0],[1.0],[1.0],[81218.98651660001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[81218.98651660001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-021-02676-x,homopolymer,,,,[H]c1ccc(cc1)Oc1ccc(cc1)C1(Cc2c(C1=O)cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC(CC2)C1CCC2C(C1)C(=O)N(C2=O)[H],,,,100.0,,,,0.0,,,,,269.4,873d0d0dcdf76c30305c32a5b90a1b6015e6b5c6b9d0f3abfb5c07dce949363b,35,77029.92016840001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[770.2992016840001],[770.2992016840001],[100.0],[100.0],[1.0],[1.0],[77029.92016840001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[77029.92016840001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-021-02676-x,homopolymer,,,,[H]c1ccc(cc1)Oc1ccc(cc1)C1(Cc2c(C1=O)cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC1C(C2)C(=O)N(C1=O)[H],,,,100.0,,,,0.0,,,,,318.1,f9495de0a20cbbfba2c03339350fc2d4eca09717e72256febc57cfb90a4f3e84,36,68822.0951364,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[688.220951364],[688.220951364],[100.0],[100.0],[1.0],[1.0],[68822.0951364],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[68822.0951364],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-021-02676-x,homopolymer,,,,[H]c1ccc(cc1)Oc1ccc(cc1)N1C(=O)C2C(C1=O)CC(CC2)C1CCC2C(C1)C(=O)N(C2=O)[H],,,,100.0,,,,0.0,,,,,260.6,d082b0555be42877e8bbacf4ea04bfc22ba7b5e84ed0798b2595f0bbf9ca27be,37,47219.982199599996,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[472.19982199599997],[472.19982199599997],[100.0],[100.0],[1.0],[1.0],[47219.982199599996],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[47219.982199599996],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-015-1488-z,homopolymer,,,,[H]c1ccc(cc1)OCc1nnn(c1)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)n1nnc(c1)COc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[H],,,,100.0,,,,0.0,,,,,236.0,01abf291feba71ebe438b68405b04d6cb58ce5c52cb36f09aad7f160cd72e020,38,92624.48746680001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[926.2448746680001],[926.2448746680001],[100.0],[100.0],[1.0],[1.0],[92624.48746680001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[92624.48746680001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-015-1488-z,homopolymer,,,,[H]c1ccc(cc1)OCc1nnn(c1)CCCn1nnc(c1)COc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[H],,,,100.0,,,,0.0,,,,,218.0,fb1c36368cc8aa05fe0a89e93f2d80a30a8757cabdd631dc6c33343b424d0f2a,39,70820.8095236,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[708.208095236],[708.208095236],[100.0],[100.0],[1.0],[1.0],[70820.8095236],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[70820.8095236],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1016/j.jfluchem.2016.03.016,homopolymer,,,,[H]c1cccc(c1)P(=O)(C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)C(=O)c1ccc(cc1)C1C(=O)N(C1=O)[H],,,,100.0,,,,0.0,,,,,203.0,8adc1293a0f826b45edbd2afd136325158436adcf92e559947d12c881f8597e9,40,93009.75963540001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[930.0975963540002],[930.0975963540002],[100.0],[100.0],[1.0],[1.0],[93009.75963540001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[93009.75963540001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1016/j.jfluchem.2016.03.016,homopolymer,,,,[H]c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C1C(=O)N(C1=O)[H])CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,,100.0,,,,0.0,,,,,204.0,2e95e21e39def8dfc61a4c7581334afc6bd377e52b34e36113bee4a8f9e5f912,41,101611.1944678,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[1016.111944678],[1016.111944678],[100.0],[100.0],[1.0],[1.0],[101611.1944678],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[101611.1944678],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1016/j.jfluchem.2016.03.016,homopolymer,,,,[H]c1cccc(c1)P(=O)(c1cccc(c1)N1C(=O)C(C1=O)c1ccc(cc1)C1C(=O)N(C1=O)[H])CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,,,100.0,,,,0.0,,,,,233.0,50f5e0836ec9326094b6a00da8a35286ab75176d7c3db9ffee4fa6c326883897,42,79009.02252299999,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[790.0902252299999],[790.0902252299999],[100.0],[100.0],[1.0],[1.0],[79009.02252299999],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[79009.02252299999],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-015-1587-x,homopolymer,,,,[H]Nc1ccc(c(c1)C)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,195.0,890b914eab7e03f35ba9af178214c5888ec1e4961cbd7926b1eba458e2d45d7a,43,78180.10680760001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[781.8010680760001],[781.8010680760001],[100.0],[100.0],[1.0],[1.0],[78180.10680760001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[78180.10680760001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1007/s00289-015-1587-x,homopolymer,,,,[H]Nc1ccc(c(c1)C)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,195.0,890b914eab7e03f35ba9af178214c5888ec1e4961cbd7926b1eba458e2d45d7a,44,78180.10680760001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[781.8010680760001],[781.8010680760001],[100.0],[100.0],[1.0],[1.0],[78180.10680760001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[78180.10680760001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/10601325.2018.1483201,homopolymer,,,,[H]Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)C1N=CC(S1)c1ccc(cc1)C1SC(C(C1c1ccccc1)c1ccccc1)c1ccc(cc1)C1C=NC(S1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)[H],,,,100.0,,,,0.0,,,,,272.0,0566fd442022bffacacc02b546f9468d45f3775069eaf3e428dbea69a15460d5,45,111825.9010812,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[1118.259010812],[1118.259010812],[100.0],[100.0],[1.0],[1.0],[111825.9010812],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[111825.9010812],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1099-0518(19970915)35:12<2453::AID-POLA15>3.0.CO;2-6,homopolymer,,,,[H]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(OC(=O)[H])C,,,,100.0,,,,0.0,,,,,33.0,112cf9a271b0f9cd2bbc13f1803c94adf0313f053989de311d1ff3a648a09b20,46,33606.6759232,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[336.066759232],[336.066759232],[100.0],[100.0],[1.0],[1.0],[33606.6759232],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[33606.6759232],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1099-0518(19970915)35:12<2453::AID-POLA15>3.0.CO;2-6,homopolymer,,,,[H]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCCOCCOCCOCCOC(=O)[H],,,,100.0,,,,0.0,,,,,40.0,a5b4d164f56b20b9e182c5647b07fdb5daa30dce83981192b95aa0c63d5e6abc,47,45412.97534119999,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[454.1297534119999],[454.1297534119999],[100.0],[100.0],[1.0],[1.0],[45412.97534119999],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[45412.97534119999],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1099-0518(19970915)35:12<2453::AID-POLA15>3.0.CO;2-6,homopolymer,,,,[H]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCCOCCOCCOC(=O)[H],,,,100.0,,,,0.0,,,,,60.0,1184baa29b33729859bf9a7694c41292285c330124bb99d94d5d20610f54d35a,48,41010.35386639999,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[410.1035386639999],[410.1035386639999],[100.0],[100.0],[1.0],[1.0],[41010.35386639999],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[41010.35386639999],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1099-0518(19970915)35:12<2453::AID-POLA15>3.0.CO;2-6,homopolymer,,,,[H]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)[H],,,,100.0,,,,0.0,,,,,62.0,0d16fe835bc1261fd1078f63a415af84a369f1547b74d1591bfeef41af9d2f8f,49,27802.489442000002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[278.02489442],[278.02489442],[100.0],[100.0],[1.0],[1.0],[27802.489442000002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[27802.489442000002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1099-0518(19970915)35:12<2453::AID-POLA15>3.0.CO;2-6,homopolymer,,,,[H]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCCOCCOC(=O)[H],,,,100.0,,,,0.0,,,,,91.0,651b7740f0dfc976c07950568186633fe9b493f0f460c48bbb30bd4154a5671b,50,36607.732391599995,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[366.07732391599995],[366.07732391599995],[100.0],[100.0],[1.0],[1.0],[36607.732391599995],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[36607.732391599995],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008311424804,homopolymer,,,,[H]Nc1ccc(cc1)C1C(=O)c2c(C1=O)ccc(c2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,292.0,37deb4bd1d524812afd58646f7ace3fac1139a78ef79595dddcec749289509f8,51,56213.10908040002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[562.1310908040002],[562.1310908040002],[100.0],[100.0],[1.0],[1.0],[56213.10908040002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[56213.10908040002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008311424804,homopolymer,,,,[H]Nc1ccc(cc1)C1C(=O)c2c(C1=O)ccc(c2)C(=O)NC(=S)Nc1ccc(cc1)NC(=O)c1cccc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,290.0,619a308f543121b889b85eae783cbd84a499f2f5761852c6f69683d2758d87a9,52,56213.10908040002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[562.1310908040002],[562.1310908040002],[100.0],[100.0],[1.0],[1.0],[56213.10908040002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[56213.10908040002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-015-1587-x,homopolymer,,,,[H]Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(N=C(C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)O)cc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,191.0,6ee6c0f4c1a8f7e1aea35c9dddaa027c0766fdac3dc0d8a0c7dc7d46788ab2d1,53,84381.67181400002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[843.8167181400001],[843.8167181400001],[100.0],[100.0],[1.0],[1.0],[84381.67181400002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[84381.67181400002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1007/s00289-015-1587-x,homopolymer,,,,[H]Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(N=C(C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)O)cc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,191.0,6ee6c0f4c1a8f7e1aea35c9dddaa027c0766fdac3dc0d8a0c7dc7d46788ab2d1,54,84381.67181400002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[843.8167181400001],[843.8167181400001],[100.0],[100.0],[1.0],[1.0],[84381.67181400002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[84381.67181400002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008320910807,homopolymer,,,,[H]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,318.0,86e63e24aeae520106eb773234560fd6e1ee94f725b1f5648031d89fd1766f11,55,106329.73628380003,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[1063.2973628380003],[1063.2973628380003],[100.0],[100.0],[1.0],[1.0],[106329.73628380003],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[106329.73628380003],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008320910807,homopolymer,,,,[H]Nc1ccc(cc1)c1nc(cc(c1)c1ccc(cc1)P(c1ccccc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,316.0,bd0edb7a3f8fcea5c410cea5f00bbf51ee52c751389259d77a58c6b3b25336b7,56,83727.56433900002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[837.2756433900001],[837.2756433900001],[100.0],[100.0],[1.0],[1.0],[83727.56433900002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[83727.56433900002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-015-1587-x,homopolymer,,,,[H]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,192.0,8ae9cb3cdd97de6227644cfc990c6ffd530c9c3ff827f6db1e56c2e1a9066d8a,57,85783.23682040001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[857.8323682040001],[857.8323682040001],[100.0],[100.0],[1.0],[1.0],[85783.23682040001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[85783.23682040001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1007/s00289-015-1587-x,homopolymer,,,,[H]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(NC(=O)C(N2C(=O)c3c(C2=O)c(Br)c(c(c3Br)Br)Br)C)cc(c1)C(=O)[H],,,,100.0,,,,0.0,,,,,192.0,8ae9cb3cdd97de6227644cfc990c6ffd530c9c3ff827f6db1e56c2e1a9066d8a,58,85783.23682040001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[857.8323682040001],[857.8323682040001],[100.0],[100.0],[1.0],[1.0],[85783.23682040001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[85783.23682040001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
