C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,CN,COC,OC1=CC=CC=C1,O=CC1=CC=CC=C1,CCN,CNC,CCNC,NC1=CC=CC=C1,P,O=P,CC(N)=O,CCO,COC1=CC=CC=C1,CNC1=CC=CC=C1,CCC1=CC=CC=C1,CCOC,CCNC1=CC=CC=C1,CC1=CC=C(O)C=C1,COC=O,NCC1=CC=CC=C1,OP,CCC=O,CP,CC(C)C,COC(C)=O,CCCC,CNC(=O)C1=CC=CC=C1,CCNCC,CP=O,C1=CC=C(CC2=CC=CC=C2)C=C1,CCNC=O,CCOCC,CC1=CC(C)=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,CCOC=O,CC1=CC=C(C)C=C1,CCOC(C)=O,OCC1=CC=CC=C1,CN(C)C,CCCN,CCN(C)C,CCCCC,CCC1=CC=C(O)C=C1,CC1=C(C)C=CC=C1,CPC1=CC=CC=C1,CC1=CC=C(C=O)C=C1,COC(=O)C1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CC(C)C1=CC=CC=C1,CCCNC,CCN(C)CC,C[PH](C)=O,CCCC=O,C[PH](=O)C1=CC=CC=C1,CC1=C(C=O)C=CC=C1,O=CC1=CC(C=O)=CC=C1,CCCCCC,OCCO,C1=CC=C(OC2=CC=CC=C2)C=C1,CNCC1=CC(C)=CC=C1,COCCO,CCC(N)=O,O=COCCO,CNC(=O)C1=CC(C)=CC=C1,CC1=CC(C(N)=O)=CC=C1,CCCCN,O=CC1=CC=C(C=O)C=C1,CCOCCO,CC1=CC=CC=C1C(N)=O,CN(C)CC1=CC=CC=C1,CCCO,CC1=C(O)C=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,CCCCNC,CC1=CC=C(N)C=C1,CCC1=CC=C(OC)C=C1,CN1CC2=C(C=CC=C2)C1=O,CNCC1=CC(C=O)=CC=C1,CNC(=O)C1=CC(C=O)=CC=C1,NC(=O)C1=CC(C=O)=CC=C1,CN(C)C1=CC=CC=C1,CCCNC1=CC=CC=C1,CC1=CC(N)=CC=C1,CCCNC=O,CC1=CC=C(OC2=CC=CC=C2)C=C1,CCCOC,CCCNC(C)=O,CCC(C)C,CCCCC=O,CC1=CC=C(CN)C=C1,CNC1=CC=C(C)C=C1,CC1=CC=C(C(N)=O)C=C1,CNC1=CC(C)=CC=C1,CC1=CC(C)=C(C)C=C1,CC1=CC(NC=O)=CC=C1,S,CC(C)C=O,CC1=CC(C)=C(C=O)C=C1,NC1=CC(C=O)=CC=C1,CCCC1=CC=CC=C1,CC1=CC=C(NC=O)C=C1,CCNC1=CC=C(C)C=C1,CN(CC1=CC=CC=C1)C1=CC=CC=C1,CC(=O)NC1=CC=C(C)C=C1,CCCCCC=O,CCCOCC,O=CC1=CC=C(O)C=C1,CC1=CC=C(CNC2=CC=CC=C2)C=C1,CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1,CC1=CC2=C(C=C1)CNC2,NCC1=CC=C(C=O)C=C1,CC1=CC2=C(C=C1)C(=O)NC2,CNC(=O)C1=CC=C(C=O)C=C1,CNC1=CC=C(O)C=C1,CC1=CC=C(CO)C=C1,CNC1=CC(C=O)=CC=C1,CCNC1=CC=C(O)C=C1,CCC(=O)O,CCNC(=O)C1=CC=CC=C1,CC(=O)C1=CC=CC=C1,CC1=CC=C2CN(C)CC2=C1,COC1=CC=C(N)C=C1,NCCN,CC1=CC(C=O)=CC(N)=C1,Br,O=CC1=CC=C(CO)C=C1,CCC(C)C=O,CC1=CC=C(NCC2=CC=CC=C2)C=C1,O=CCCC=O,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,CCOC(=O)C1=CC=C(C)C=C1,CNC1=CC=C(OC2=CC=CC=C2)C=C1,CCN(CC)CC,CC1=CC=C(COCCO)C=C1,CCN(C)CC1=CC=CC=C1,CCPC,NCCC1=CC=CC=C1,CNCCC1=CC=CC=C1,CCC(=O)NC1=CC=CC(C=O)=C1,O=CCC1=CC=CC=C1,NC1=CC(CNC2=CC=CC=C2)=CC=C1,CNC1=CC(CNC2=CC=CC=C2)=CC=C1,CC(C=O)N1CC2=C(C=CC=C2)C1=O,CCCOCC1=CC=CC=C1,BrC1=C(Br)C=CC=C1
12.495,4.11,5.165,1.055,2.0,2.0,3.055,2.0,2.22,0.0,0.0,1.0,0.055,1.89,0.0,0.0,0.0,0.0,0.055,0.055,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.055,0.165,0.11,0.055,1.0,1.11,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.945,1.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.055,1.89,0.945,0.0,0.0,0.0,0.0,0.0,0.055,0.165,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.0,0.0,0.0,2.055,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.055,0.0,0.055,0.0,0.945,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.0
12.72,4.16,5.24,1.08,2.0,2.0,3.08,2.0,2.32,0.0,0.0,1.0,0.08,1.84,0.0,0.0,0.0,0.0,0.08,0.08,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.08,0.24,0.16,0.08,1.0,1.16,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,1.0,0.92,1.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.84,0.92,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,2.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.08,0.0,0.92,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
10.636364,4.090909,3.090909,1.0909091,2.0,2.090909,3.090909,2.0,0.0,0.09090909,0.09090909,1.0,0.09090909,2.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909,0.0,1.0,0.90909094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181819,1.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.90909094,1.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.90909094,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.913043,4.130435,3.1304348,1.1304348,2.0,2.1304348,3.1304348,2.0,0.0,0.13043478,0.13043478,1.0,0.13043478,2.0,0.0,0.0,0.0,0.13043478,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13043478,0.0,1.0,0.8695652,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391304,1.0,0.0,0.26086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8695652,1.0,0.0,0.0,0.0,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.0,0.8695652,0.0,0.0,0.0,0.0,0.8695652,0.0,0.0,0.8695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.333333,4.047619,3.047619,1.0476191,2.0,2.047619,3.047619,2.0,0.0,0.04761905,0.04761905,1.0,0.04761905,2.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04761905,0.0,1.0,0.95238096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619,1.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95238096,1.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.95238096,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.272727,4.0,3.1818182,1.1818181,2.0,2.1818182,3.0,2.0,0.0,0.18181819,0.18181819,1.0,0.0,2.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0909091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.90909094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.826087,4.0,3.2608695,1.2608696,2.0,2.2608695,3.0,2.0,0.0,0.26086956,0.26086956,1.0,0.0,2.0,0.0,0.0,0.0,0.26086956,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1304348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8695652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.666667,4.0,3.0952382,1.0952381,2.0,2.0952382,3.0,2.0,0.0,0.0952381,0.0952381,1.0,0.0,2.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0476191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95238096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.16581,4.082905,2.7512856,1.0829048,1.8341904,1.8341904,2.7512856,1.8341904,0.0,0.0,0.0,0.9170952,0.0,1.8341904,0.0,0.0,0.0,0.0,0.16580963,0.16580963,0.0,2.7512856,0.0,0.0,0.0,1.8341904,0.0,0.0,0.9170952,0.0,0.24871445,0.0,0.16580963,0.0,0.9170952,0.0,0.0,0.0,0.16580963,0.0,0.0,0.9170952,0.0,0.0,0.9170952,0.9170952,0.9170952,0.9170952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8341904,0.9170952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170952,0.0,0.0,0.9170952,0.0,0.9170952,0.0,0.0,0.0,0.9170952,0.9170952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9170952,0.0,0.0,0.0,0.0,0.9170952,0.0,0.0,0.9170952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.215135,4.1075673,2.6772985,1.1075672,1.7848657,1.7848657,2.6772985,1.7848657,0.0,0.0,0.0,0.89243287,0.0,1.7848657,0.0,0.0,0.0,0.0,0.21513428,0.21513428,0.0,2.6772985,0.0,0.0,0.0,1.7848657,0.0,0.0,0.89243287,0.0,0.32270142,0.0,0.21513428,0.0,0.89243287,0.0,0.0,0.0,0.21513428,0.0,0.0,0.89243287,0.0,0.0,0.89243287,0.89243287,0.89243287,0.89243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7848657,0.89243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89243287,0.0,0.0,0.89243287,0.0,0.89243287,0.0,0.0,0.0,0.89243287,0.89243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89243287,0.0,0.0,0.0,0.0,0.89243287,0.0,0.0,0.89243287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.058503,4.0292516,2.912245,1.0292517,1.9414966,1.9414966,2.912245,1.9414966,0.0,0.0,0.0,0.9707483,0.0,1.9414966,0.0,0.0,0.0,0.0,0.05850335,0.05850335,0.0,2.912245,0.0,0.0,0.0,1.9414966,0.0,0.0,0.9707483,0.0,0.087755024,0.0,0.05850335,0.0,0.9707483,0.0,0.0,0.0,0.05850335,0.0,0.0,0.9707483,0.0,0.0,0.9707483,0.9707483,0.9707483,0.9707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9414966,0.9707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707483,0.0,0.0,0.9707483,0.0,0.9707483,0.0,0.0,0.0,0.9707483,0.9707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707483,0.0,0.0,0.0,0.0,0.9707483,0.0,0.0,0.9707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.102898,4.051449,2.8456528,1.0514491,1.8971019,1.8971019,2.8456528,1.8971019,0.0,0.0,0.0,0.94855094,0.0,1.8971019,0.0,0.0,0.0,0.0,0.102898076,0.102898076,0.0,2.8456528,0.0,0.0,0.0,1.8971019,0.0,0.0,0.94855094,0.0,0.1543471,0.0,0.102898076,0.0,0.94855094,0.0,0.0,0.0,0.102898076,0.0,0.0,0.94855094,0.0,0.0,0.94855094,0.94855094,0.94855094,0.94855094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8971019,0.94855094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94855094,0.0,0.0,0.94855094,0.0,0.94855094,0.0,0.0,0.0,0.94855094,0.94855094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94855094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94855094,0.0,0.0,0.0,0.0,0.94855094,0.0,0.0,0.94855094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.512511,4.146432,3.073216,1.073216,2.0,2.073216,3.0,2.0,0.0,0.14643188,0.14643188,1.0,0.0,2.0,0.0,0.0,0.0,0.14643188,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07321594,0.0,1.0,0.92678404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8535681,1.0,0.0,0.14643188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321594,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.92678404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92678404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643188,0.0,0.92678404,0.0,0.0,0.0,0.0,0.92678404,0.0,0.0,0.92678404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.738819,4.211091,3.1055455,1.1055456,2.0,2.1055455,3.0,2.0,0.0,0.21109124,0.21109124,1.0,0.0,2.0,0.0,0.0,0.0,0.21109124,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10554562,0.0,1.0,0.89445436,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7889087,1.0,0.0,0.21109124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10554562,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.89445436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10554562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89445436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109124,0.0,0.89445436,0.0,0.0,0.0,0.0,0.89445436,0.0,0.0,0.89445436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.243243,4.069498,3.034749,1.034749,2.0,2.034749,3.0,2.0,0.0,0.06949807,0.06949807,1.0,0.0,2.0,0.0,0.0,0.0,0.06949807,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034749035,0.0,1.0,0.96525097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9305019,1.0,0.0,0.06949807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034749035,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.96525097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034749035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96525097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949807,0.0,0.96525097,0.0,0.0,0.0,0.0,0.96525097,0.0,0.0,0.96525097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2.5,2.25,1.5,1.25,1.75,1.5,1.25,1.5,0.0,0.0,0.25,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.5,0.25,0.0,1.25,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.25,0.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.272727,4.2727275,3.090909,1.1818181,2.0,2.0,3.5454545,2.0,0.0,0.0,0.0,1.2727273,0.36363637,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1818182,0.36363637,0.0,0.0,2.1818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909091,0.09090909,0.0,1.1818181,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
