combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
510,0.1,0.001,50,0.8,34,0.6450098223725466
511,0.1,0.001,50,0.85,42,0.6139264716002705
512,0.1,0.001,50,0.9,56,0.6233628548611045
513,0.1,0.001,50,0.95,73,0.643012778175656
514,0.1,0.001,50,0.98,95,0.6479086656233334
515,0.1,0.001,60,0.8,28,0.6215664098915078
516,0.1,0.001,60,0.85,35,0.6298440379826584
517,0.1,0.001,60,0.9,47,0.6375489796044171
518,0.1,0.001,60,0.95,63,0.6471837531697112
519,0.1,0.001,60,0.98,82,0.6457917659235687
520,0.1,0.001,70,0.8,26,0.6307815656130825
521,0.1,0.001,70,0.85,30,0.6331626950401337
522,0.1,0.001,70,0.9,36,0.6401513457856631
523,0.1,0.001,70,0.95,52,0.6463488705522024
524,0.1,0.001,70,0.98,64,0.6441580481236032
525,0.1,0.005,30,0.8,44,0.718720993719004
526,0.1,0.005,30,0.85,53,0.7220627982083292
527,0.1,0.005,30,0.9,71,0.734603632418858
528,0.1,0.005,30,0.95,96,0.7274387193085772
529,0.1,0.005,30,0.98,124,0.7274785117938729
530,0.1,0.005,40,0.8,40,0.6168425209667124
531,0.1,0.005,40,0.85,48,0.6454817431632559
532,0.1,0.005,40,0.9,64,0.6384983780056663
533,0.1,0.005,40,0.95,83,0.6462019546100388
534,0.1,0.005,40,0.98,109,0.6533114398905087
535,0.1,0.005,50,0.8,36,0.6463193944669554
536,0.1,0.005,50,0.85,43,0.643325322101792
537,0.1,0.005,50,0.9,57,0.6322728054832484
538,0.1,0.005,50,0.95,75,0.6327135936844542
539,0.1,0.005,50,0.98,96,0.6417064747487986
540,0.1,0.005,60,0.8,29,0.6355667387008295
541,0.1,0.005,60,0.85,37,0.6321302762907465
542,0.1,0.005,60,0.9,48,0.6404192341896968
543,0.1,0.005,60,0.95,63,0.6451339048809319
544,0.1,0.005,60,0.98,82,0.6421139780527007
545,0.1,0.005,70,0.8,24,0.6252261511507233
546,0.1,0.005,70,0.85,27,0.6305893804443901
547,0.1,0.005,70,0.9,35,0.6389924077489163
548,0.1,0.005,70,0.95,48,0.6462443058612607
549,0.1,0.005,70,0.98,63,0.6486365183630738
550,0.1,0.01,30,0.8,44,0.718720993719004
551,0.1,0.01,30,0.85,53,0.7220627982083292
552,0.1,0.01,30,0.9,71,0.734603632418858
553,0.1,0.01,30,0.95,96,0.7274387193085772
554,0.1,0.01,30,0.98,124,0.7274785117938729
555,0.1,0.01,40,0.8,40,0.6168425209667124
556,0.1,0.01,40,0.85,48,0.6454817431632559
557,0.1,0.01,40,0.9,64,0.6384983780056663
558,0.1,0.01,40,0.95,83,0.6462019546100388
559,0.1,0.01,40,0.98,109,0.6533114398905087
560,0.1,0.01,50,0.8,36,0.6463193944669554
561,0.1,0.01,50,0.85,43,0.643325322101792
562,0.1,0.01,50,0.9,57,0.6322728054832484
563,0.1,0.01,50,0.95,75,0.6327135936844542
564,0.1,0.01,50,0.98,96,0.6417064747487986
565,0.1,0.01,60,0.8,29,0.6355667387008295
566,0.1,0.01,60,0.85,37,0.6321302762907465
567,0.1,0.01,60,0.9,48,0.6404192341896968
568,0.1,0.01,60,0.95,63,0.6451339048809319
569,0.1,0.01,60,0.98,82,0.6421139780527007
570,0.1,0.01,70,0.8,24,0.6252261511507233
571,0.1,0.01,70,0.85,27,0.6305893804443901
572,0.1,0.01,70,0.9,35,0.6389924077489163
573,0.1,0.01,70,0.95,48,0.6462443058612607
574,0.1,0.01,70,0.98,63,0.6486365183630738
575,0.1,0.02,30,0.8,41,0.6525269823850401
576,0.1,0.02,30,0.85,54,0.6491378808668469
577,0.1,0.02,30,0.9,70,0.632191211848099
578,0.1,0.02,30,0.95,93,0.6408654991618045
579,0.1,0.02,30,0.98,122,0.6400736318851676
580,0.1,0.02,40,0.8,38,0.6501558765530097
581,0.1,0.02,40,0.85,50,0.6267195105558152
582,0.1,0.02,40,0.9,65,0.6335391445458329
583,0.1,0.02,40,0.95,84,0.6520919662323751
584,0.1,0.02,40,0.98,109,0.6422811257559966
585,0.1,0.02,50,0.8,33,0.6583572286218653
586,0.1,0.02,50,0.85,43,0.6303607741526733
587,0.1,0.02,50,0.9,55,0.6382705660806405
588,0.1,0.02,50,0.95,72,0.6639583086281897
589,0.1,0.02,50,0.98,93,0.6663812284662879
590,0.1,0.02,60,0.8,28,0.6211466046794805
591,0.1,0.02,60,0.85,34,0.6472965629930916
592,0.1,0.02,60,0.9,47,0.6315724606163584
593,0.1,0.02,60,0.95,61,0.6498201753695833
594,0.1,0.02,60,0.98,81,0.647680018848515
595,0.1,0.02,70,0.8,23,0.648388633243089
596,0.1,0.02,70,0.85,26,0.6258177955044145
597,0.1,0.02,70,0.9,34,0.6310964550698948
598,0.1,0.02,70,0.95,47,0.6459887625048267
599,0.1,0.02,70,0.98,62,0.6432231610317036
600,0.1,0.05,30,0.8,42,0.7154337629495785
601,0.1,0.05,30,0.85,49,0.7196164794365199
602,0.1,0.05,30,0.9,67,0.7216507152583234
603,0.1,0.05,30,0.95,86,0.7294572810751001
604,0.1,0.05,30,0.98,112,0.7341941414686167
605,0.1,0.05,40,0.8,36,0.637322331007203
606,0.1,0.05,40,0.85,42,0.6328003047371356
607,0.1,0.05,40,0.9,57,0.6383492760791365
608,0.1,0.05,40,0.95,76,0.6519086090384711
609,0.1,0.05,40,0.98,99,0.6672683037196414
610,0.1,0.05,50,0.8,28,0.6298553243932977
611,0.1,0.05,50,0.85,36,0.6266311415164767
612,0.1,0.05,50,0.9,47,0.6264656569546367
613,0.1,0.05,50,0.95,63,0.6420421762723416
614,0.1,0.05,50,0.98,83,0.649053697699603
615,0.1,0.05,60,0.8,24,0.6243871388475346
616,0.1,0.05,60,0.85,30,0.6413360004835169
617,0.1,0.05,60,0.9,40,0.6375061416656674
618,0.1,0.05,60,0.95,54,0.6484401678736267
619,0.1,0.05,60,0.98,69,0.6484701874329973
620,0.1,0.05,70,0.8,21,0.6248708058039524
621,0.1,0.05,70,0.85,25,0.6236953587807046
622,0.1,0.05,70,0.9,32,0.6038680577974586
623,0.1,0.05,70,0.95,45,0.6626507723368276
624,0.1,0.05,70,0.98,55,0.6425520690403745
625,0.15,0.001,30,0.8,27,0.6446831282329838
626,0.15,0.001,30,0.85,33,0.6260635972869583
627,0.15,0.001,30,0.9,44,0.6255005350805208
628,0.15,0.001,30,0.95,60,0.63352180038962
629,0.15,0.001,30,0.98,77,0.6335369713935014
630,0.15,0.001,40,0.8,23,0.6264069856568562
631,0.15,0.001,40,0.85,28,0.6278038003249806
632,0.15,0.001,40,0.9,38,0.6386125794507203
633,0.15,0.001,40,0.95,53,0.6573743908045162
634,0.15,0.001,40,0.98,67,0.6446751561057175
635,0.15,0.001,50,0.8,23,0.6475606218128238
636,0.15,0.001,50,0.85,26,0.6290559797438837
637,0.15,0.001,50,0.9,33,0.634676542335109
638,0.15,0.001,50,0.95,48,0.6444936824701977
639,0.15,0.001,50,0.98,59,0.6456225095110848
640,0.15,0.001,60,0.8,19,0.6468473467916218
641,0.15,0.001,60,0.85,21,0.6486416197181626
642,0.15,0.001,60,0.9,26,0.6540179751648763
643,0.15,0.001,60,0.95,38,0.6454996271640212
644,0.15,0.001,60,0.98,48,0.6469606875248978
645,0.15,0.001,70,0.8,17,0.6324908983255162
646,0.15,0.001,70,0.85,18,0.6240350753998328
647,0.15,0.001,70,0.9,21,0.6258479082306216
648,0.15,0.001,70,0.95,29,0.6515112727431059
649,0.15,0.001,70,0.98,38,0.6540586151474896
650,0.15,0.005,30,0.8,27,0.6446831282329838
651,0.15,0.005,30,0.85,33,0.6260635972869583
652,0.15,0.005,30,0.9,44,0.6255005350805208
653,0.15,0.005,30,0.95,60,0.63352180038962
654,0.15,0.005,30,0.98,77,0.6335369713935014
655,0.15,0.005,40,0.8,23,0.6264069856568562
656,0.15,0.005,40,0.85,28,0.6278038003249806
657,0.15,0.005,40,0.9,38,0.6386125794507203
658,0.15,0.005,40,0.95,53,0.6573743908045162
659,0.15,0.005,40,0.98,67,0.6446751561057175
660,0.15,0.005,50,0.8,23,0.6475606218128238
661,0.15,0.005,50,0.85,26,0.6290559797438837
662,0.15,0.005,50,0.9,33,0.634676542335109
663,0.15,0.005,50,0.95,48,0.6444936824701977
664,0.15,0.005,50,0.98,59,0.6456225095110848
665,0.15,0.005,60,0.8,19,0.6468473467916218
666,0.15,0.005,60,0.85,21,0.6486416197181626
667,0.15,0.005,60,0.9,26,0.6540179751648763
668,0.15,0.005,60,0.95,38,0.6454996271640212
669,0.15,0.005,60,0.98,48,0.6469606875248978
670,0.15,0.005,70,0.8,17,0.6324908983255162
671,0.15,0.005,70,0.85,18,0.6240350753998328
672,0.15,0.005,70,0.9,21,0.6258479082306216
673,0.15,0.005,70,0.95,29,0.6515112727431059
674,0.15,0.005,70,0.98,38,0.6540586151474896
675,0.15,0.01,30,0.8,27,0.6446831282329838
676,0.15,0.01,30,0.85,33,0.6260635972869583
677,0.15,0.01,30,0.9,44,0.6255005350805208
678,0.15,0.01,30,0.95,60,0.63352180038962
679,0.15,0.01,30,0.98,77,0.6335369713935014
680,0.15,0.01,40,0.8,23,0.6264069856568562
681,0.15,0.01,40,0.85,28,0.6278038003249806
682,0.15,0.01,40,0.9,38,0.6386125794507203
683,0.15,0.01,40,0.95,53,0.6573743908045162
684,0.15,0.01,40,0.98,67,0.6446751561057175
685,0.15,0.01,50,0.8,23,0.6475606218128238
686,0.15,0.01,50,0.85,26,0.6290559797438837
687,0.15,0.01,50,0.9,33,0.634676542335109
688,0.15,0.01,50,0.95,48,0.6444936824701977
689,0.15,0.01,50,0.98,59,0.6456225095110848
690,0.15,0.01,60,0.8,19,0.6468473467916218
691,0.15,0.01,60,0.85,21,0.6486416197181626
692,0.15,0.01,60,0.9,26,0.6540179751648763
693,0.15,0.01,60,0.95,38,0.6454996271640212
694,0.15,0.01,60,0.98,48,0.6469606875248978
695,0.15,0.01,70,0.8,17,0.6324908983255162
696,0.15,0.01,70,0.85,18,0.6240350753998328
697,0.15,0.01,70,0.9,21,0.6258479082306216
698,0.15,0.01,70,0.95,29,0.6515112727431059
699,0.15,0.01,70,0.98,38,0.6540586151474896
700,0.15,0.02,30,0.8,27,0.6446831282329838
701,0.15,0.02,30,0.85,33,0.6260635972869583
702,0.15,0.02,30,0.9,44,0.6255005350805208
703,0.15,0.02,30,0.95,60,0.63352180038962
704,0.15,0.02,30,0.98,77,0.6335369713935014
705,0.15,0.02,40,0.8,23,0.6264069856568562
706,0.15,0.02,40,0.85,28,0.6278038003249806
707,0.15,0.02,40,0.9,38,0.6386125794507203
708,0.15,0.02,40,0.95,53,0.6573743908045162
709,0.15,0.02,40,0.98,67,0.6446751561057175
710,0.15,0.02,50,0.8,23,0.6475606218128238
711,0.15,0.02,50,0.85,26,0.6290559797438837
712,0.15,0.02,50,0.9,33,0.634676542335109
713,0.15,0.02,50,0.95,48,0.6444936824701977
714,0.15,0.02,50,0.98,59,0.6456225095110848
715,0.15,0.02,60,0.8,19,0.6468473467916218
716,0.15,0.02,60,0.85,21,0.6486416197181626
717,0.15,0.02,60,0.9,26,0.6540179751648763
718,0.15,0.02,60,0.95,38,0.6454996271640212
719,0.15,0.02,60,0.98,48,0.6469606875248978
720,0.15,0.02,70,0.8,17,0.6324908983255162
721,0.15,0.02,70,0.85,18,0.6240350753998328
722,0.15,0.02,70,0.9,21,0.6258479082306216
723,0.15,0.02,70,0.95,29,0.6515112727431059
724,0.15,0.02,70,0.98,38,0.6540586151474896
725,0.15,0.05,30,0.8,27,0.6356263649695564
726,0.15,0.05,30,0.85,33,0.6318610531552753
727,0.15,0.05,30,0.9,44,0.6304770947801933
728,0.15,0.05,30,0.95,60,0.6439514868307439
729,0.15,0.05,30,0.98,77,0.6450175263256854
730,0.15,0.05,40,0.8,24,0.6258744357162155
731,0.15,0.05,40,0.85,28,0.6303668642602116
732,0.15,0.05,40,0.9,38,0.6343960034208309
733,0.15,0.05,40,0.95,53,0.6459819441935414
734,0.15,0.05,40,0.98,68,0.644396355114154
735,0.15,0.05,50,0.8,23,0.6427887632552908
736,0.15,0.05,50,0.85,25,0.6314221931821982
737,0.15,0.05,50,0.9,31,0.6370240243965691
738,0.15,0.05,50,0.95,44,0.6474890180125237
739,0.15,0.05,50,0.98,55,0.6474457798996303
740,0.15,0.05,60,0.8,19,0.6428319053181372
741,0.15,0.05,60,0.85,21,0.645384094862272
742,0.15,0.05,60,0.9,26,0.6427190908910319
743,0.15,0.05,60,0.95,36,0.6383816523047814
744,0.15,0.05,60,0.98,47,0.664075748355381
745,0.15,0.05,70,0.8,18,0.617056779716873
746,0.15,0.05,70,0.85,19,0.6261525410698834
747,0.15,0.05,70,0.9,22,0.6296325125101436
748,0.15,0.05,70,0.95,30,0.6556051563782577
749,0.15,0.05,70,0.98,39,0.6356816071867826
