smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
CNCC1=CC=C(C)C=C1,12.947171,-9.031777,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(CN)C=C1,17.175423,8.409234,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CP(C1=CC=CC=C1)C1=CC=CC=C1,-1.4543313,7.8893733,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=C(C)C=C1,-3.8507237,-1.0469859,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCNC,-3.9780073,3.0749264,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=C(C)C=C1,13.062979,-8.873856,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C(N)=O)C=C1,17.292665,8.407271,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)=O,14.054877,6.442629,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(=O)NC,-3.0578141,2.0791707,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCC(N)=O,-2.8661633,1.8056033,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC(C)=CC=C1,18.19591,8.28798,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC1=CC=CC(C)=C1,18.076069,8.248961,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C)=C(C)C=C1,17.793705,-11.597302,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(C)C(C)=C1,17.782475,-11.629739,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(NC=O)=CC=C1,18.284615,8.330409,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(NC=O)=C1,18.355776,8.206969,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC(C)=CC=C1,18.214485,8.294552,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCNC1=CC=CC(C)=C1,18.117868,8.384912,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC(C)=CC=C1,18.048632,8.480739,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)NC1=CC=CC(C)=C1,18.21316,8.320648,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
S,-3.6996906,19.138329,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCCCN,5.710338,3.850531,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(O)=CC=C1,-4.35995,16.95481,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(O)=C1,-4.1689878,16.939161,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)C=O,-1.6982892,-4.454319,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C)=C(C=O)C=C1,17.918932,-11.722272,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C=O)=C(C)C=C1,17.779936,-11.572958,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
